"customer_id","customer_name","segment","region","city","state","postal_code"
"CC-12550","Clay Cheatham","Consumer","Central","Plano","Texas","75023"
"FO-14305","Frank Olsen","Consumer","South","Columbus","Georgia","31907"
"BB-11545","Brenda Bowman","Corporate","East","Columbia","Maryland","21044"
"LB-16735","Larry Blacks","Consumer","South","Tallahassee","Florida","32303"
"TS-21205","Thomas Seio","Corporate","West","Riverside","California","92503"
"FO-14305","Frank Olsen","Consumer","Central","Chicago","Illinois","60623"
"ER-13855","Elpida Rittenbach","Corporate","South","Charlotte","North Carolina","28205"
"SP-20860","Sung Pak","Corporate","Central","Dallas","Texas","75217"
"JD-15895","Jonathan Doherty","Corporate","West","Las Vegas","Nevada","89115"
"FM-14380","Fred McMath","Consumer","Central","Amarillo","Texas","79109"
"MP-17965","Michael Paige","Corporate","East","Middletown","Connecticut","6457"
"BW-11065","Barry Weirich","Consumer","East","Philadelphia","Pennsylvania","19120"
"VS-21820","Vivek Sundaresam","Consumer","South","Raleigh","North Carolina","27604"
"MG-17680","Maureen Gastineau","Home Office","West","Los Angeles","California","90049"
"CW-11905","Carl Weiss","Home Office","East","Cranston","Rhode Island","2920"
"PW-19030","Pauline Webber","Corporate","East","Rome","New York","13440"
"MB-18085","Mick Brown","Consumer","Central","Houston","Texas","77036"
"AS-10090","Adam Shillingsburg","Consumer","Central","Irving","Texas","75061"
"TS-21205","Thomas Seio","Corporate","Central","Chicago","Illinois","60653"
"BH-11710","Brosina Hoffman","Consumer","South","Hattiesburg","Mississippi","39401"
"JA-15970","Joseph Airdo","Consumer","East","Cuyahoga Falls","Ohio","44221"
"KA-16525","Kelly Andreada","Consumer","West","Seattle","Washington","98103"
"MO-17950","Michael Oakman","Consumer","South","Jacksonville","North Carolina","28540"
"DB-12910","Daniel Byrd","Home Office","West","Lake Forest","California","92630"
"DK-12835","Damala Kotsonis","Corporate","West","Portland","Oregon","97206"
"EB-14170","Evan Bailliet","Consumer","South","Charlotte","North Carolina","28205"
"LC-16870","Lena Cacioppo","Consumer","West","Thornton","Colorado","80229"
"DO-13645","Doug O'Connell","Consumer","Central","Houston","Texas","77036"
"RD-19720","Roger Demir","Consumer","West","Morgan Hill","California","95037"
"JK-16120","Julie Kriz","Home Office","Central","Garland","Texas","75043"
"JP-16135","Julie Prescott","Home Office","West","San Diego","California","92024"
"SC-20380","Shahid Collister","Consumer","Central","El Paso","Texas","79907"
"KH-16330","Katharine Harms","Corporate","East","Revere","Massachusetts","2151"
"GG-14650","Greg Guthrie","Corporate","West","Chico","California","95928"
"CC-12610","Corey Catlett","Corporate","West","Denver","Colorado","80219"
"DP-13000","Darren Powers","Consumer","Central","Houston","Texas","77095"
"SF-20065","Sandra Flanagan","Consumer","East","Clifton","New Jersey","7011"
"CR-12580","Clay Rozendal","Home Office","West","San Diego","California","92037"
"BS-11365","Bill Shonely","Corporate","West","Seattle","Washington","98105"
"RD-19585","Rob Dowd","Consumer","Central","Dubuque","Iowa","52001"
"KD-16270","Karen Daniels","Consumer","West","Los Angeles","California","90032"
"AA-10645","Anna Andreadi","Consumer","East","Lowell","Massachusetts","1852"
"MC-18100","Mick Crebagga","Consumer","West","Marysville","Washington","98270"
"NF-18595","Nicole Fjeld","Home Office","East","Lancaster","Ohio","43130"
"NP-18670","Nora Paige","Consumer","Central","Saint Louis","Missouri","63116"
"DM-13525","Don Miller","Corporate","East","New York City","New York","10035"
"NM-18520","Neoma Murray","Consumer","Central","Amarillo","Texas","79109"
"BF-11275","Beth Fritzler","Corporate","South","Columbus","Georgia","31907"
"PV-18985","Paul Van Hugh","Home Office","East","Cambridge","Massachusetts","2138"
"JM-16195","Justin MacKendrick","Consumer","South","Wilmington","North Carolina","28403"
"DK-13225","Dean Katz","Corporate","East","New York City","New York","10035"
"LW-17215","Luke Weiss","Consumer","East","Rochester","New York","14609"
"JM-15250","Janet Martin","Consumer","Central","Huntsville","Texas","77340"
"MV-18190","Mike Vittorini","Consumer","West","San Bernardino","California","92404"
"NS-18640","Noel Staavos","Corporate","East","Baltimore","Maryland","21215"
"AS-10630","Ann Steele","Home Office","West","Seattle","Washington","98103"
"MT-17815","Meg Tillman","Consumer","West","San Francisco","California","94110"
"SR-20425","Sharelle Roach","Home Office","East","New York City","New York","10035"
"RH-19510","Rick Huthwaite","Home Office","West","Los Angeles","California","90045"
"EG-13900","Emily Grady","Consumer","East","Philadelphia","Pennsylvania","19140"
"JM-15865","John Murray","Consumer","Central","San Angelo","Texas","76903"
"LW-16825","Laurel Workman","Corporate","Central","Pasadena","Texas","77506"
"LP-17080","Liz Pelletier","Consumer","West","San Francisco","California","94110"
"FP-14320","Frank Preis","Consumer","East","Philadelphia","Pennsylvania","19134"
"JA-15970","Joseph Airdo","Consumer","West","Modesto","California","95351"
"TS-21655","Trudy Schmidt","Consumer","Central","Houston","Texas","77070"
"GH-14485","Gene Hale","Corporate","Central","Dallas","Texas","75081"
"BF-11215","Benjamin Farhat","Home Office","East","New York City","New York","10035"
"AZ-10750","Annie Zypern","Consumer","West","San Diego","California","92037"
"AG-10675","Anna Gayman","Consumer","South","Salem","Virginia","24153"
"MS-17830","Melanie Seite","Consumer","East","Baltimore","Maryland","21215"
"RB-19465","Rick Bensley","Home Office","East","Milford","Connecticut","6460"
"LT-17110","Liz Thompson","Consumer","West","San Diego","California","92105"
"AB-10060","Adam Bellavance","Home Office","West","Seattle","Washington","98105"
"GH-14410","Gary Hansen","Home Office","West","Los Angeles","California","90049"
"TG-21310","Toby Gnade","Consumer","West","Des Moines","Washington","98198"
"DK-12985","Darren Koutras","Consumer","West","Springfield","Oregon","97477"
"BW-11110","Bart Watters","Corporate","East","New York City","New York","10024"
"SG-20470","Sheri Gordon","Consumer","East","Rockville","Maryland","20852"
"DB-13120","David Bremer","Corporate","West","Santa Barbara","California","93101"
"LP-17095","Liz Preis","Consumer","South","Knoxville","Tennessee","37918"
"KD-16495","Keith Dawkins","Corporate","East","New York City","New York","10024"
"DM-12955","Dario Medina","Corporate","South","Nashville","Tennessee","37211"
"MC-17845","Michael Chen","Consumer","Central","Dallas","Texas","75220"
"RD-19930","Russell D'Ascenzo","Consumer","Central","Dallas","Texas","75217"
"EA-14035","Erin Ashbrook","Corporate","West","Pasadena","California","91104"
"SF-20065","Sandra Flanagan","Consumer","East","Everett","Massachusetts","2149"
"BC-11125","Becky Castell","Home Office","East","Troy","New York","12180"
"CJ-12010","Caroline Jumper","Consumer","South","Jacksonville","Florida","32216"
"LH-16900","Lena Hernandez","Consumer","East","New York City","New York","10009"
"BW-11200","Ben Wallace","Consumer","West","San Francisco","California","94122"
"DP-13390","Dennis Pardue","Home Office","Central","Aurora","Illinois","60505"
"CS-12400","Christopher Schild","Home Office","East","Philadelphia","Pennsylvania","19134"
"MS-17365","Maribeth Schnelling","Consumer","Central","Chicago","Illinois","60653"
"DK-12895","Dana Kaydos","Consumer","West","Seattle","Washington","98103"
"MC-17605","Matt Connell","Corporate","South","Jacksonville","North Carolina","28540"
"DH-13675","Duane Huffman","Home Office","South","Miami","Florida","33180"
"LC-16885","Lena Creighton","Consumer","East","Troy","Ohio","45373"
"JO-15145","Jack O'Briant","Corporate","West","Seattle","Washington","98103"
"RS-19765","Roland Schwarz","Corporate","South","Charlotte","North Carolina","28205"
"RB-19435","Richard Bierner","Consumer","West","Roseville","California","95661"
"BG-11740","Bruce Geld","Consumer","West","Bakersfield","California","93309"
"MT-18070","Michelle Tran","Home Office","Central","Tulsa","Oklahoma","74133"
"GW-14605","Giulietta Weimer","Consumer","Central","Houston","Texas","77036"
"PV-18985","Paul Van Hugh","Home Office","Central","League City","Texas","77573"
"HM-14980","Henry MacAllister","Consumer","South","Burlington","North Carolina","27217"
"SF-20065","Sandra Flanagan","Consumer","Central","Dallas","Texas","75220"
"FC-14245","Frank Carlisle","Home Office","South","Hialeah","Florida","33012"
"XP-21865","Xylona Preis","Consumer","East","Belleville","New Jersey","7109"
"FP-14320","Frank Preis","Consumer","East","New York City","New York","10024"
"PS-18760","Pamela Stobb","Consumer","East","Andover","Massachusetts","1810"
"KH-16360","Katherine Hughes","Consumer","South","Arlington","Virginia","22204"
"ZD-21925","Zuschuss Donatelli","Consumer","West","Los Angeles","California","90036"
"BO-11350","Bill Overfelt","Corporate","East","Philadelphia","Pennsylvania","19134"
"MM-18055","Michelle Moray","Consumer","West","Great Falls","Montana","59405"
"TS-21655","Trudy Schmidt","Consumer","Central","El Paso","Texas","79907"
"LR-17035","Lisa Ryan","Corporate","West","Santa Clara","California","95051"
"SV-20365","Seth Vernon","Consumer","West","Los Angeles","California","90049"
"RO-19780","Rose O'Brian","Consumer","West","San Francisco","California","94110"
"JL-15175","James Lanier","Home Office","West","San Francisco","California","94110"
"MF-18250","Monica Federle","Corporate","Central","Houston","Texas","77095"
"CC-12220","Chris Cortes","Consumer","Central","Chicago","Illinois","60653"
"MH-17440","Mark Haberlin","Corporate","Central","Houston","Texas","77036"
"CV-12805","Cynthia Voltz","Corporate","West","Oakland","California","94601"
"DG-13300","Deirdre Greer","Corporate","East","Orange","New Jersey","7050"
"CS-12250","Chris Selesnick","Corporate","West","Los Angeles","California","90032"
"EJ-14155","Eva Jacobs","Consumer","East","Franklin","Massachusetts","2038"
"MR-17545","Mathew Reese","Home Office","Central","Houston","Texas","77095"
"SR-20425","Sharelle Roach","Home Office","East","Springfield","Ohio","45503"
"BD-11635","Brian Derr","Consumer","East","New York City","New York","10009"
"SM-20950","Suzanne McNair","Corporate","West","Los Angeles","California","90036"
"HE-14800","Harold Engle","Corporate","East","Newark","Delaware","19711"
"JK-15640","Jim Kriz","Home Office","West","San Bernardino","California","92404"
"TH-21100","Thea Hendricks","Consumer","South","Salem","Virginia","24153"
"MD-17350","Maribeth Dona","Consumer","Central","Dallas","Texas","75217"
"ML-17755","Max Ludwig","Home Office","Central","Marion","Iowa","52302"
"LB-16795","Laurel Beltran","Home Office","West","Seattle","Washington","98105"
"NP-18670","Nora Paige","Consumer","East","Lakewood","New Jersey","8701"
"RP-19390","Resi Pölking","Consumer","West","Thornton","Colorado","80229"
"DJ-13510","Don Jones","Corporate","West","Tempe","Arizona","85281"
"KN-16450","Kean Nguyen","Corporate","East","Baltimore","Maryland","21215"
"RA-19945","Ryan Akin","Consumer","East","Cleveland","Ohio","44105"
"JB-16045","Julia Barnett","Home Office","East","Columbus","Ohio","43229"
"DB-13615","Doug Bickford","Consumer","West","Tucson","Arizona","85705"
"JB-16045","Julia Barnett","Home Office","East","Philadelphia","Pennsylvania","19120"
"JH-15820","John Huston","Consumer","Central","Holland","Michigan","49423"
"AB-10165","Alan Barnes","Consumer","West","Louisville","Colorado","80027"
"MC-18100","Mick Crebagga","Consumer","East","New York City","New York","10024"
"IG-15085","Ivan Gibson","Consumer","East","Norwich","Connecticut","6360"
"AS-10285","Alejandro Savely","Corporate","Central","Noblesville","Indiana","46060"
"NC-18625","Noah Childs","Corporate","East","York","Pennsylvania","17403"
"SW-20245","Scot Wooten","Consumer","West","Los Angeles","California","90036"
"DJ-13510","Don Jones","Corporate","East","New York City","New York","10024"
"SE-20110","Sanjit Engle","Consumer","South","Arlington","Virginia","22204"
"AT-10735","Annie Thurman","Consumer","West","Los Angeles","California","90049"
"AS-10225","Alan Schoenberger","Corporate","West","Longmont","Colorado","80501"
"AB-10150","Aimee Bixby","Consumer","East","Yonkers","New York","10701"
"DH-13075","Dave Hallsten","Corporate","West","Los Angeles","California","90045"
"NR-18550","Nick Radford","Consumer","Central","Amarillo","Texas","79109"
"SJ-20125","Sanjit Jacobs","Home Office","Central","Dallas","Texas","75217"
"NS-18640","Noel Staavos","Corporate","Central","Houston","Texas","77041"
"NS-18640","Noel Staavos","Corporate","South","Orlando","Florida","32839"
"SF-20200","Sarah Foster","Consumer","East","New York City","New York","10009"
"EM-14065","Erin Mull","Consumer","Central","Frisco","Texas","75034"
"DO-13645","Doug O'Connell","Consumer","East","Paterson","New Jersey","7501"
"MY-18295","Muhammed Yedwab","Corporate","Central","Milwaukee","Wisconsin","53209"
"ME-17320","Maria Etezadi","Home Office","West","Los Angeles","California","90008"
"HD-14785","Harold Dahlen","Home Office","East","Philadelphia","Pennsylvania","19143"
"KB-16315","Karl Braun","Consumer","West","Los Angeles","California","90008"
"TB-21625","Trudy Brown","Consumer","East","New York City","New York","10035"
"GB-14530","George Bell","Corporate","West","Los Angeles","California","90049"
"GB-14530","George Bell","Corporate","West","Aurora","Colorado","80013"
"PM-18940","Paul MacIntyre","Consumer","South","Springfield","Virginia","22153"
"DJ-13420","Denny Joy","Corporate","Central","Milwaukee","Wisconsin","53209"
"SV-20365","Seth Vernon","Consumer","East","Troy","Ohio","45373"
"DP-13105","Dave Poirier","Corporate","East","Hempstead","New York","11550"
"SR-20740","Steven Roelle","Home Office","Central","Dallas","Texas","75081"
"TS-21505","Tony Sayre","Consumer","East","Concord","New Hampshire","3301"
"MH-17440","Mark Haberlin","Corporate","West","Escondido","California","92025"
"RD-19720","Roger Demir","Consumer","East","Philadelphia","Pennsylvania","19134"
"KB-16240","Karen Bern","Corporate","West","Los Angeles","California","90049"
"PM-19135","Peter McVee","Home Office","South","Jacksonville","Florida","32216"
"GD-14590","Giulietta Dortch","Corporate","South","Arlington","Virginia","22204"
"CA-12310","Christine Abelman","Corporate","Central","San Antonio","Texas","78207"
"BT-11440","Bobby Trafton","Consumer","East","New York City","New York","10035"
"PF-19165","Philip Fox","Consumer","West","Oakland","California","94601"
"BD-11770","Bryan Davis","Consumer","West","Edmonds","Washington","98026"
"BT-11395","Bill Tyler","Corporate","West","Los Angeles","California","90004"
"EM-14095","Eudokia Martin","Corporate","East","New York City","New York","10024"
"LC-17050","Liz Carlisle","Consumer","Central","Dallas","Texas","75217"
"HG-14965","Henry Goldwyn","Corporate","West","Colorado Springs","Colorado","80906"
"AG-10525","Andy Gerbode","Corporate","East","New York City","New York","10011"
"DB-13120","David Bremer","Corporate","Central","Dallas","Texas","75217"
"SV-20935","Susan Vittorini","Consumer","West","Peoria","Arizona","85345"
"NS-18640","Noel Staavos","Corporate","South","Jacksonville","North Carolina","28540"
"RR-19525","Rick Reed","Corporate","South","Nashville","Tennessee","37211"
"MH-17620","Matt Hagelstein","Corporate","East","Cincinnati","Ohio","45231"
"JG-15160","James Galang","Consumer","Central","Houston","Texas","77041"
"RD-19810","Ross DeVincentis","Home Office","Central","Houston","Texas","77070"
"JD-15895","Jonathan Doherty","Corporate","South","Richmond","Virginia","23223"
"SR-20740","Steven Roelle","Home Office","South","Arlington","Virginia","22204"
"RP-19390","Resi Pölking","Consumer","East","Philadelphia","Pennsylvania","19120"
"NF-18475","Neil Französisch","Home Office","West","Reno","Nevada","89502"
"PP-18955","Paul Prost","Home Office","East","New York City","New York","10009"
"EJ-14155","Eva Jacobs","Consumer","West","San Diego","California","92037"
"PW-19240","Pierre Wener","Consumer","West","San Francisco","California","94110"
"TS-21430","Tom Stivers","Corporate","West","San Diego","California","92105"
"AW-10930","Arthur Wiediger","Home Office","Central","Houston","Texas","77070"
"CS-12250","Chris Selesnick","Corporate","East","New York City","New York","10024"
"RP-19855","Roy Phan","Corporate","Central","Woodbury","Minnesota","55125"
"CS-12175","Charles Sheldon","Corporate","South","Chattanooga","Tennessee","37421"
"MJ-17740","Max Jones","Consumer","East","Philadelphia","Pennsylvania","19140"
"AG-10765","Anthony Garverick","Home Office","Central","Lawrence","Indiana","46226"
"CK-12205","Chloris Kastensmidt","Consumer","West","Hillsboro","Oregon","97123"
"BO-11350","Bill Overfelt","Corporate","West","San Diego","California","92105"
"RB-19465","Rick Bensley","Home Office","South","Tallahassee","Florida","32303"
"JD-16015","Joy Daniels","Consumer","East","Toledo","Ohio","43615"
"IL-15100","Ivan Liston","Consumer","East","Columbus","Ohio","43229"
"PO-19180","Philisse Overcash","Home Office","West","Louisville","Colorado","80027"
"MP-18175","Mike Pelletier","Home Office","Central","Chicago","Illinois","60623"
"EA-14035","Erin Ashbrook","Corporate","Central","Huntsville","Texas","77340"
"CM-12715","Craig Molinari","Corporate","Central","Houston","Texas","77070"
"AG-10525","Andy Gerbode","Corporate","South","Richmond","Virginia","23223"
"MJ-17740","Max Jones","Consumer","West","Orem","Utah","84057"
"VM-21685","Valerie Mitchum","Home Office","East","Burlington","Vermont",NULL
"KT-16480","Kean Thornton","Consumer","East","Philadelphia","Pennsylvania","19134"
"AB-10015","Aaron Bergman","Consumer","Central","Oklahoma City","Oklahoma","73120"
"MC-17590","Matt Collister","Corporate","East","Utica","New York","13501"
"SP-20650","Stephanie Phelps","Corporate","Central","Jackson","Michigan","49201"
"DK-13090","Dave Kipp","Consumer","South","Orlando","Florida","32839"
"BB-11545","Brenda Bowman","Corporate","Central","Saint Charles","Missouri","63301"
"VP-21760","Victoria Pisteka","Corporate","Central","Indianapolis","Indiana","46203"
"JR-16210","Justin Ritter","Corporate","West","San Francisco","California","94110"
"FA-14230","Frank Atkinson","Corporate","South","Raleigh","North Carolina","27604"
"DN-13690","Duane Noonan","Consumer","East","New York City","New York","10011"
"SN-20560","Skye Norling","Home Office","East","Paterson","New Jersey","7501"
"CC-12475","Cindy Chapman","Consumer","West","San Diego","California","92037"
"SH-19975","Sally Hughsby","Corporate","West","Seattle","Washington","98105"
"RB-19435","Richard Bierner","Consumer","East","Columbus","Ohio","43229"
"ML-17755","Max Ludwig","Home Office","West","Stockton","California","95207"
"GZ-14470","Gary Zandusky","Consumer","Central","Texas City","Texas","77590"
"EM-14095","Eudokia Martin","Corporate","South","Springfield","Virginia","22153"
"SU-20665","Stephanie Ulpright","Home Office","East","New York City","New York","10009"
"CA-12265","Christina Anderson","Consumer","South","Chattanooga","Tennessee","37421"
"CV-12805","Cynthia Voltz","Corporate","Central","Austin","Texas","78745"
"AH-10690","Anna Häberlin","Corporate","South","Virginia Beach","Virginia","23464"
"AH-10690","Anna Häberlin","Corporate","South","Coral Gables","Florida","33134"
"ZC-21910","Zuschuss Carroll","Consumer","South","Hickory","North Carolina","28601"
"NW-18400","Natalie Webber","Consumer","West","Portland","Oregon","97206"
"SW-20245","Scot Wooten","Consumer","Central","Aurora","Illinois","60505"
"EH-14005","Erica Hernandez","Home Office","West","San Francisco","California","94109"
"VG-21790","Vivek Gonzalez","Consumer","South","Jacksonville","Florida","32216"
"LW-17125","Liz Willingham","Consumer","South","Virginia Beach","Virginia","23464"
"CC-12370","Christopher Conant","Consumer","Central","Houston","Texas","77070"
"JP-16135","Julie Prescott","Home Office","East","Philadelphia","Pennsylvania","19120"
"ES-14080","Erin Smith","Corporate","East","Lakewood","Ohio","44107"
"DM-13345","Denise Monton","Corporate","East","Orange","New Jersey","7050"
"DL-13315","Delfina Latchford","Consumer","Central","Romeoville","Illinois","60441"
"LC-16870","Lena Cacioppo","Consumer","Central","Chicago","Illinois","60623"
"JG-15115","Jack Garza","Consumer","South","Jacksonville","North Carolina","28540"
"TN-21040","Tanja Norvell","Home Office","West","San Francisco","California","94110"
"PG-18820","Patrick Gardner","Consumer","Central","Dallas","Texas","75081"
"EM-13825","Elizabeth Moffitt","Corporate","South","Sandy Springs","Georgia","30328"
"JF-15415","Jennifer Ferguson","Consumer","West","Spokane","Washington","99207"
"CS-11860","Cari Schnelling","Consumer","East","Fairfield","Ohio","45014"
"RW-19540","Rick Wilson","Corporate","West","Seattle","Washington","98103"
"SC-20095","Sanjit Chand","Consumer","South","Fayetteville","Arkansas","72701"
"EM-13960","Eric Murdock","Consumer","Central","Quincy","Illinois","62301"
"RP-19390","Resi Pölking","Consumer","East","New York City","New York","10035"
"ML-17395","Marina Lichtenstein","Corporate","West","San Francisco","California","94122"
"CC-12670","Craig Carreira","Consumer","West","Seattle","Washington","98103"
"MS-17365","Maribeth Schnelling","Consumer","East","Rockville","Maryland","20852"
"BM-11140","Becky Martin","Consumer","West","Des Moines","Washington","98198"
"KE-16420","Katrina Edelman","Corporate","East","Philadelphia","Pennsylvania","19134"
"SZ-20035","Sam Zeldin","Home Office","Central","Columbus","Indiana","47201"
"MB-18085","Mick Brown","Consumer","Central","Springfield","Missouri","65807"
"CB-12415","Christy Brittain","Consumer","East","Lakewood","Ohio","44107"
"SP-20650","Stephanie Phelps","Corporate","Central","Omaha","Nebraska","68104"
"KH-16630","Ken Heidel","Corporate","West","Santa Ana","California","92704"
"BG-11035","Barry Gonzalez","Consumer","South","Springfield","Virginia","22153"
"LO-17170","Lori Olson","Corporate","South","Suffolk","Virginia","23434"
"DV-13465","Dianna Vittorini","Consumer","West","Los Angeles","California","90049"
"AJ-10945","Ashley Jarboe","Consumer","Central","Detroit","Michigan","48227"
"SV-20785","Stewart Visinsky","Consumer","Central","Bloomington","Indiana","47401"
"MG-17650","Matthew Grinstein","Home Office","Central","Dallas","Texas","75081"
"AB-10105","Adrian Barton","Consumer","Central","Houston","Texas","77041"
"EB-13975","Erica Bern","Corporate","West","Los Angeles","California","90049"
"RB-19795","Ross Baird","Home Office","West","Los Angeles","California","90036"
"AS-10045","Aaron Smayling","Corporate","West","Redmond","Oregon","97756"
"TB-21175","Thomas Boland","Corporate","South","Wilson","North Carolina","27893"
"EB-13930","Eric Barreto","Consumer","South","Saint Petersburg","Florida","33710"
"BM-11785","Bryan Mills","Consumer","Central","Buffalo Grove","Illinois","60089"
"FW-14395","Fred Wasserman","Corporate","East","New York City","New York","10011"
"QJ-19255","Quincy Jones","Corporate","Central","Detroit","Michigan","48234"
"KM-16660","Khloe Miller","Consumer","East","Philadelphia","Pennsylvania","19140"
"ML-17395","Marina Lichtenstein","Corporate","East","Bangor","Maine","4401"
"GH-14410","Gary Hansen","Home Office","South","Hendersonville","Tennessee","37075"
"AG-10900","Arthur Gainer","Consumer","Central","Eau Claire","Wisconsin","54703"
"MG-17695","Maureen Gnade","Consumer","Central","Chicago","Illinois","60610"
"LB-16795","Laurel Beltran","Home Office","West","Oxnard","California","93030"
"SB-20185","Sarah Brown","Consumer","West","Kent","Washington","98031"
"JL-15505","Jeremy Lonsdale","Consumer","West","Westminster","California","92683"
"BB-10990","Barry Blumstein","Corporate","Central","San Antonio","Texas","78207"
"GM-14680","Greg Matthias","Consumer","West","San Jose","California","95123"
"FH-14365","Fred Hopkins","Corporate","West","Los Angeles","California","90004"
"AB-10105","Adrian Barton","Consumer","Central","Bloomington","Illinois","61701"
"SC-20230","Scot Coram","Corporate","West","Seattle","Washington","98105"
"RS-19870","Roy Skaria","Home Office","Central","Burlington","Iowa","52601"
"DJ-13420","Denny Joy","Corporate","West","San Francisco","California","94110"
"FM-14290","Frank Merwin","Home Office","Central","Bryan","Texas","77803"
"TC-21535","Tracy Collins","Home Office","West","Los Angeles","California","90049"
"LR-16915","Lena Radford","Consumer","West","Los Angeles","California","90036"
"MM-17260","Magdelene Morse","Consumer","East","Columbus","Ohio","43229"
"DS-13030","Darrin Sayre","Home Office","West","San Francisco","California","94122"
"SW-20275","Scott Williamson","Consumer","East","New York City","New York","10009"
"PW-19030","Pauline Webber","Corporate","Central","Marion","Iowa","52302"
"KD-16615","Ken Dana","Corporate","West","Los Angeles","California","90008"
"GA-14725","Guy Armstrong","Consumer","Central","Columbia","Missouri","65203"
"JL-15505","Jeremy Lonsdale","Consumer","Central","Aberdeen","South Dakota","57401"
"SU-20665","Stephanie Ulpright","Home Office","West","Seattle","Washington","98103"
"FM-14380","Fred McMath","Consumer","Central","Detroit","Michigan","48227"
"NM-18445","Nathan Mautz","Home Office","West","North Las Vegas","Nevada","89031"
"HM-14860","Harry Marie","Corporate","East","New York City","New York","10024"
"AH-10210","Alan Hwang","Consumer","South","Henderson","Kentucky","42420"
"FC-14335","Fred Chung","Corporate","West","Albuquerque","New Mexico","87105"
"SC-20305","Sean Christensen","Consumer","East","Philadelphia","Pennsylvania","19140"
"CB-12025","Cassandra Brandow","Consumer","South","Richmond","Virginia","23223"
"LW-17215","Luke Weiss","Consumer","West","Fort Collins","Colorado","80525"
"RS-19765","Roland Schwarz","Corporate","Central","Waco","Texas","76706"
"DW-13540","Don Weiss","Consumer","Central","Dallas","Texas","75220"
"AG-10495","Andrew Gjertsen","Corporate","Central","Detroit","Michigan","48234"
"JH-16180","Justin Hirsh","Consumer","East","Philadelphia","Pennsylvania","19140"
"SM-20005","Sally Matthias","Consumer","Central","Houston","Texas","77041"
"PF-19225","Phillip Flathmann","Consumer","West","Edmonds","Washington","98026"
"EB-14110","Eugene Barchas","Consumer","East","New York City","New York","10035"
"SS-20410","Shahid Shariari","Consumer","South","Georgetown","Kentucky","40324"
"AG-10900","Arthur Gainer","Consumer","South","Coral Springs","Florida","33065"
"MA-17560","Matt Abelman","Home Office","Central","Jackson","Michigan","49201"
"RD-19480","Rick Duston","Consumer","East","Long Beach","New York","11561"
"ES-14080","Erin Smith","Corporate","East","Lakewood","New Jersey","8701"
"KN-16390","Katherine Nockton","Corporate","East","Clinton","Maryland","20735"
"CS-11950","Carlos Soltero","Consumer","West","Pasadena","California","91104"
"KB-16600","Ken Brennan","Corporate","West","Seattle","Washington","98105"
"GM-14500","Gene McClure","Consumer","Central","Chicago","Illinois","60610"
"SJ-20125","Sanjit Jacobs","Home Office","East","New York City","New York","10009"
"SC-20845","Sung Chung","Consumer","Central","Arlington Heights","Illinois","60004"
"NP-18700","Nora Preis","Consumer","East","New York City","New York","10024"
"WB-21850","William Brown","Consumer","East","Philadelphia","Pennsylvania","19143"
"MH-17785","Maya Herman","Corporate","West","Glendale","Arizona","85301"
"SC-20695","Steve Chapman","Corporate","Central","Houston","Texas","77041"
"VW-21775","Victoria Wilson","Corporate","Central","Huntsville","Texas","77340"
"BP-11050","Barry Pond","Corporate","Central","Chicago","Illinois","60623"
"HR-14770","Hallie Redmond","Home Office","South","Jacksonville","Florida","32216"
"TP-21565","Tracy Poddar","Corporate","Central","Coppell","Texas","75019"
"TS-21340","Toby Swindell","Consumer","West","San Francisco","California","94109"
"MO-17800","Meg O'Connel","Home Office","West","Spokane","Washington","99207"
"SJ-20500","Shirley Jackson","Consumer","West","San Francisco","California","94122"
"CD-12280","Christina DeMoss","Consumer","East","New York City","New York","10024"
"SS-20410","Shahid Shariari","Consumer","Central","Oswego","Illinois","60543"
"HG-14845","Harry Greene","Consumer","Central","Dallas","Texas","75220"
"MY-18295","Muhammed Yedwab","Corporate","Central","Houston","Texas","77036"
"NF-18385","Natalie Fritzler","Consumer","East","Wheeling","West Virginia","26003"
"NB-18655","Nona Balk","Corporate","East","Paterson","New Jersey","7501"
"EM-13960","Eric Murdock","Consumer","West","Portland","Oregon","97206"
"MF-17665","Maureen Fritzler","Corporate","South","Huntsville","Alabama","35810"
"CM-12385","Christopher Martinez","Consumer","West","San Francisco","California","94110"
"EC-14050","Erin Creighton","Consumer","Central","Oklahoma City","Oklahoma","73120"
"BO-11350","Bill Overfelt","Corporate","Central","Broken Arrow","Oklahoma","74012"
"VM-21835","Vivian Mathis","Consumer","West","Mission Viejo","California","92691"
"AB-10060","Adam Bellavance","Home Office","Central","Greenwood","Indiana","46142"
"RD-19900","Ruben Dartt","Consumer","Central","Dearborn Heights","Michigan","48127"
"LM-17065","Liz MacKendrick","Consumer","East","New York City","New York","10024"
"MM-18055","Michelle Moray","Consumer","West","San Francisco","California","94110"
"JB-15400","Jennifer Braxton","Corporate","West","Los Angeles","California","90049"
"PB-18805","Patrick Bzostek","Home Office","West","Seattle","Washington","98115"
"MR-17545","Mathew Reese","Home Office","West","Seattle","Washington","98103"
"TS-21610","Troy Staebel","Consumer","Central","Chicago","Illinois","60610"
"AA-10375","Allen Armold","Consumer","East","Providence","Rhode Island","2908"
"PS-18970","Paul Stevenson","Home Office","West","Phoenix","Arizona","85023"
"RP-19270","Rachel Payne","Corporate","Central","Houston","Texas","77095"
"NF-18595","Nicole Fjeld","Home Office","West","San Jose","California","95123"
